time	V(in1)	V(in2)	V(in3)	V(in4)	V(in5)	V(in6)	V(vout)	V(n001)	Ix(U2:DRAIN)	Ix(U3:DRAIN)	Ix(U4:DRAIN)	Ix(U5:DRAIN)	Ix(U16:DRAIN)	Ix(U17:DRAIN)
2.501080624972108e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	7.355000e-001	1.314087e-001	1.293451e-003	-1.287524e-006	-5.601070e-014	-5.599403e-014	-1.283996e-006	-1.275321e-006	-7.384880e-007
2.501241874916322e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	6.065001e-001	1.315239e-001	1.294592e-003	-1.287548e-006	-5.601149e-014	-5.599551e-014	-1.284222e-006	-1.276320e-006	-2.466988e-007
2.501564374804752e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	3.485002e-001	1.317452e-001	1.296784e-003	-1.287593e-006	-5.601300e-014	-5.599834e-014	-1.284635e-006	-1.278046e-006	-2.155825e-008
2.502000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	3.486100e-014	1.320443e-001	1.299746e-003	-1.287654e-006	-5.601505e-014	-5.600216e-014	-1.285170e-006	-1.280160e-006	-5.575047e-014
2.593652343750000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	1.320444e-001	1.299746e-003	-1.287654e-006	-5.601505e-014	-5.600216e-014	-1.285170e-006	-1.280160e-006	-5.575047e-014
2.600000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	1.320444e-001	1.299746e-003	-1.287654e-006	-5.601505e-014	-5.600216e-014	-1.285170e-006	-1.280160e-006	-5.575047e-014
2.600426562500003e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	3.412500e-001	1.317507e-001	1.296836e-003	-1.287594e-006	-5.601304e-014	-5.599841e-014	-1.284652e-006	-1.278148e-006	-3.136926e-010
2.600512499999997e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	4.100000e-001	1.316923e-001	1.296257e-003	-1.287582e-006	-5.601264e-014	-5.599767e-014	-1.284544e-006	-1.277708e-006	-3.656640e-009
2.600684374999985e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	5.475000e-001	1.315732e-001	1.295078e-003	-1.287558e-006	-5.601183e-014	-5.599614e-014	-1.284316e-006	-1.276729e-006	-2.279823e-007
2.601000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.313467e-001	1.292835e-003	-1.287511e-006	-5.601027e-014	-5.599323e-014	-1.283871e-006	-1.274749e-006	-1.236285e-006
2.601031562500002e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	7.747500e-001	8.000000e-001	1.313970e-001	1.293335e-003	-1.287522e-006	-5.601062e-014	-5.599388e-014	-1.283973e-006	-1.013443e-006	-1.237095e-006
2.601094687500005e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	7.242500e-001	8.000000e-001	1.314929e-001	1.294287e-003	-1.287542e-006	-5.601128e-014	-5.599512e-014	-1.284162e-006	-6.245972e-007	-1.238594e-006
2.601220937500010e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	6.232500e-001	8.000000e-001	1.316734e-001	1.296074e-003	-1.287578e-006	-5.601251e-014	-5.599743e-014	-1.284503e-006	-2.370895e-007	-1.241282e-006
2.601473437500023e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	4.212500e-001	8.000000e-001	1.320194e-001	1.299501e-003	-1.287649e-006	-5.601488e-014	-5.600184e-014	-1.285127e-006	-4.889005e-009	-1.246201e-006
2.601494999999976e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	4.040000e-001	8.000000e-001	1.320487e-001	1.299791e-003	-1.287655e-006	-5.601508e-014	-5.600222e-014	-1.285178e-006	-6.335307e-010	-1.246599e-006
2.602000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	1.709743e-014	8.000000e-001	1.327432e-001	1.306670e-003	-1.287793e-006	-5.601980e-014	-5.601100e-014	-1.286253e-006	-5.590758e-014	-1.254940e-006
2.701000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	1.327435e-001	1.306670e-003	-1.287793e-006	-5.601980e-014	-5.601100e-014	-1.286253e-006	-5.590758e-014	-1.254940e-006
2.701080624972108e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	7.355000e-001	1.328059e-001	1.307289e-003	-1.287805e-006	-5.602022e-014	-5.601178e-014	-1.286340e-006	-5.591128e-014	-7.467763e-007
2.701241874916322e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	6.065001e-001	1.329211e-001	1.308430e-003	-1.287828e-006	-5.602100e-014	-5.601322e-014	-1.286497e-006	-5.591801e-014	-2.481484e-007
2.701564374804752e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	3.485002e-001	1.331423e-001	1.310621e-003	-1.287870e-006	-5.602250e-014	-5.601599e-014	-1.286786e-006	-5.593060e-014	-2.160979e-008
2.702000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	3.486100e-014	1.334413e-001	1.313583e-003	-1.287928e-006	-5.602452e-014	-5.601973e-014	-1.287162e-006	-5.594725e-014	-5.581511e-014
2.800000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	1.334414e-001	1.313582e-003	-1.287928e-006	-5.602452e-014	-5.601973e-014	-1.287162e-006	-5.594725e-014	-5.581511e-014
2.800426562500003e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	3.412500e-001	3.412500e-001	1.325605e-001	1.304854e-003	-1.287757e-006	-5.601855e-014	-5.600868e-014	-1.285980e-006	-3.152003e-010	-3.139982e-010
2.800512499999997e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	4.100000e-001	4.100000e-001	1.323851e-001	1.303117e-003	-1.287722e-006	-5.601736e-014	-5.600647e-014	-1.285716e-006	-3.675950e-009	-3.659523e-009
2.800684374999985e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	5.475000e-001	5.475000e-001	1.320276e-001	1.299576e-003	-1.287650e-006	-5.601493e-014	-5.600193e-014	-1.285112e-006	-2.348163e-007	-2.279901e-007
2.801000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.313470e-001	1.292835e-003	-1.287511e-006	-5.601027e-014	-5.599323e-014	-1.283871e-006	-1.274749e-006	-1.236285e-006
2.801031562500002e+001	8.000000e-001	0.000000e+000	0.000000e+000	7.747500e-001	8.000000e-001	8.000000e-001	1.314480e-001	1.293841e-003	-1.287532e-006	-5.601097e-014	-5.599454e-014	-1.019311e-006	-1.274991e-006	-1.236702e-006
2.801094687500005e+001	8.000000e-001	0.000000e+000	0.000000e+000	7.242500e-001	8.000000e-001	8.000000e-001	1.316401e-001	1.295747e-003	-1.287572e-006	-5.601229e-014	-5.599700e-014	-6.271885e-007	-1.275432e-006	-1.237466e-006
2.801220937500010e+001	8.000000e-001	0.000000e+000	0.000000e+000	6.232500e-001	8.000000e-001	8.000000e-001	1.320013e-001	1.299324e-003	-1.287645e-006	-5.601475e-014	-5.600160e-014	-2.377800e-007	-1.276219e-006	-1.238868e-006
2.801473437500023e+001	8.000000e-001	0.000000e+000	0.000000e+000	4.212500e-001	8.000000e-001	8.000000e-001	1.326938e-001	1.306183e-003	-1.287783e-006	-5.601947e-014	-5.601038e-014	-4.899866e-009	-1.277655e-006	-1.241503e-006
2.801494999999976e+001	8.000000e-001	0.000000e+000	0.000000e+000	4.040000e-001	8.000000e-001	8.000000e-001	1.327524e-001	1.306763e-003	-1.287795e-006	-5.601987e-014	-5.601111e-014	-6.348305e-010	-1.277771e-006	-1.241721e-006
2.801796874999318e+001	8.000000e-001	0.000000e+000	0.000000e+000	1.625000e-001	8.000000e-001	8.000000e-001	1.335800e-001	1.314960e-003	-1.287954e-006	-5.602546e-014	-5.602144e-014	-1.401973e-011	-1.279250e-006	-1.244659e-006
2.802000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	1.341422e-001	1.320529e-003	-1.288059e-006	-5.602924e-014	-5.602841e-014	-5.598605e-014	-1.280181e-006	-1.246585e-006
2.901000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	1.341428e-001	1.320529e-003	-1.288059e-006	-5.602924e-014	-5.602841e-014	-5.598605e-014	-1.280181e-006	-1.246585e-006
2.901080624972108e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	7.355000e-001	1.342050e-001	1.321147e-003	-1.288071e-006	-5.602966e-014	-5.602918e-014	-5.598763e-014	-1.280555e-006	-7.430763e-007
2.901241874916322e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	6.065001e-001	1.343202e-001	1.322288e-003	-1.288092e-006	-5.603043e-014	-5.603060e-014	-5.599055e-014	-1.281208e-006	-2.475066e-007
2.901564374804752e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	3.485002e-001	1.345415e-001	1.324480e-003	-1.288132e-006	-5.603191e-014	-5.603332e-014	-5.599611e-014	-1.282342e-006	-2.158629e-008
2.902000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	3.486100e-014	1.348406e-001	1.327443e-003	-1.288187e-006	-5.603391e-014	-5.603698e-014	-5.600359e-014	-1.283739e-006	-5.578496e-014
3.000000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	1.348407e-001	1.327443e-003	-1.288187e-006	-5.603391e-014	-5.603698e-014	-5.600359e-014	-1.283739e-006	-5.578496e-014
3.000426562500003e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	3.412500e-001	1.345471e-001	1.324533e-003	-1.288133e-006	-5.603195e-014	-5.603338e-014	-5.599626e-014	-1.282407e-006	-3.139929e-010
3.000512499999997e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	4.100000e-001	1.344886e-001	1.323954e-003	-1.288123e-006	-5.603155e-014	-5.603267e-014	-5.599479e-014	-1.282118e-006	-3.660739e-009
3.000684374999985e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	5.475000e-001	1.343695e-001	1.322774e-003	-1.288101e-006	-5.603076e-014	-5.603120e-014	-5.599179e-014	-1.281476e-006	-2.298095e-007
3.001000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	1.341429e-001	1.320529e-003	-1.288059e-006	-5.602924e-014	-5.602841e-014	-5.598605e-014	-1.280181e-006	-1.246585e-006
3.001031562500002e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	7.747500e-001	8.000000e-001	1.341932e-001	1.321031e-003	-1.288069e-006	-5.602958e-014	-5.602904e-014	-5.598734e-014	-1.016912e-006	-1.247251e-006
3.001094687500005e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	7.242500e-001	8.000000e-001	1.342892e-001	1.321983e-003	-1.288086e-006	-5.603022e-014	-5.603022e-014	-5.598977e-014	-6.261013e-007	-1.248478e-006
3.001220937500010e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	6.232500e-001	8.000000e-001	1.344697e-001	1.323770e-003	-1.288119e-006	-5.603143e-014	-5.603244e-014	-5.599432e-014	-2.374757e-007	-1.250674e-006
3.001473437500023e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	4.212500e-001	8.000000e-001	1.348157e-001	1.327197e-003	-1.288182e-006	-5.603375e-014	-5.603668e-014	-5.600297e-014	-4.894697e-009	-1.254687e-006
3.001494999999976e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	4.040000e-001	8.000000e-001	1.348449e-001	1.327486e-003	-1.288188e-006	-5.603394e-014	-5.603703e-014	-5.600370e-014	-6.341958e-010	-1.255011e-006
3.002000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	1.709743e-014	8.000000e-001	1.355392e-001	1.334363e-003	-1.288311e-006	-5.603857e-014	-5.604548e-014	-5.602076e-014	-5.594742e-014	-1.261780e-006
3.101000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	1.355395e-001	1.334363e-003	-1.288311e-006	-5.603857e-014	-5.604548e-014	-5.602076e-014	-5.594742e-014	-1.261780e-006
3.101080624972108e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	7.355000e-001	1.356019e-001	1.334983e-003	-1.288322e-006	-5.603898e-014	-5.604624e-014	-5.602228e-014	-5.595080e-014	-7.497961e-007
3.101241874916322e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	6.065001e-001	1.357172e-001	1.336124e-003	-1.288342e-006	-5.603975e-014	-5.604764e-014	-5.602507e-014	-5.595695e-014	-2.486691e-007
3.101564374804752e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.485002e-001	1.359383e-001	1.338315e-003	-1.288380e-006	-5.604122e-014	-5.605031e-014	-5.603041e-014	-5.596856e-014	-2.163010e-008
3.102000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.486100e-014	1.362372e-001	1.341275e-003	-1.288432e-006	-5.604320e-014	-5.605391e-014	-5.603759e-014	-5.598401e-014	-5.584232e-014
3.200000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.362374e-001	1.341275e-003	-1.288432e-006	-5.604320e-014	-5.605391e-014	-5.603759e-014	-5.598401e-014	-5.584232e-014
3.200182812500001e+001	8.000000e-001	1.462500e-001	1.462500e-001	1.462500e-001	1.462500e-001	1.462500e-001	1.323077e-001	1.302316e-003	-1.287676e-006	-2.206146e-011	-2.206266e-011	-2.205246e-011	-2.202409e-011	-2.194486e-011
3.200426562500002e+001	8.000000e-001	3.412500e-001	3.412500e-001	3.412500e-001	3.412500e-001	3.412500e-001	1.271173e-001	1.250908e-003	-1.286522e-006	-3.158200e-010	-3.158251e-010	-3.156677e-010	-3.152412e-010	-3.140329e-010
3.200512499999996e+001	8.000000e-001	4.100000e-001	4.100000e-001	4.100000e-001	4.100000e-001	4.100000e-001	1.253020e-001	1.232929e-003	-1.286053e-006	-3.683094e-009	-3.682785e-009	-3.680669e-009	-3.675213e-009	-3.658823e-009
3.200684374999985e+001	8.000000e-001	5.475000e-001	5.475000e-001	5.475000e-001	5.475000e-001	5.475000e-001	1.216051e-001	1.196312e-003	-1.284860e-006	-2.360653e-007	-2.358530e-007	-2.353204e-007	-2.337035e-007	-2.262818e-007
3.201000000000000e+001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.145650e-001	1.126578e-003	-1.282219e-006	-1.281723e-006	-1.280524e-006	-1.277536e-006	-1.268450e-006	-1.226607e-006
3.201031562500001e+001	7.747500e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.153734e-001	1.134644e-003	-1.018280e-006	-1.281922e-006	-1.280640e-006	-1.277614e-006	-1.268520e-006	-1.226709e-006
3.201094687500005e+001	7.242500e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.169105e-001	1.149895e-003	-6.267571e-007	-1.282282e-006	-1.280849e-006	-1.277751e-006	-1.268637e-006	-1.226873e-006
3.201220937500010e+001	6.232500e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.198034e-001	1.178545e-003	-2.376745e-007	-1.282912e-006	-1.281227e-006	-1.278003e-006	-1.268855e-006	-1.227179e-006
